id,blueprint_id,entity_type,entity_schema,data,version,created_at,created_by
1a04324e-c8e6-4a50-ac7a-03a0695cbb30,81ebfe94-3932-4468-b7f9-ae2a2373122f,contacts,external,"{""id"": ""81ebfe94-3932-4468-b7f9-ae2a2373122f"", ""rules"": {}, ""module"": ""external"", ""status"": ""applied"", ""version"": 1, ""form_type"": ""simple"", ""semantics"": {""domain"": ""crm"", ""keywords"": [""contact"", ""person"", ""email"", ""phone""], ""description"": ""External business contacts and individuals."", ""example_questions"": [""List external contacts"", ""Find contacts by email"", ""Show contact info for a company""]}, ""ui_config"": {""default_view"": ""tableview""}, ""created_at"": ""2026-01-11T10:57:42.249686+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-07T06:22:31.728987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.contacts"", ""entity_type"": ""contacts"", ""dependencies"": [""external.contacts""], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": ""\n    CREATE TABLE IF NOT EXISTS external.contacts (\n      id uuid NOT NULL DEFAULT extensions.uuid_generate_v4(),\n      name text NOT NULL,\n      email text NULL,\n      phone text NULL,\n      created_at timestamp with time zone NULL DEFAULT CURRENT_TIMESTAMP,\n      updated_at timestamp with time zone NULL DEFAULT CURRENT_TIMESTAMP,\n      account_id uuid NULL,\n      is_primary boolean NULL DEFAULT false,\n      details jsonb NULL DEFAULT '{}'::jsonb,\n      organization_id uuid NULL DEFAULT '55555555-5555-5555-5555-555555555555'::uuid,\n      location_id uuid NULL,\n      lifecycle_stage public.lifecycle_stage NULL DEFAULT 'lead'::lifecycle_stage,\n      operational_status text NULL DEFAULT 'NEW'::text,\n      contact_type text NULL DEFAULT 'standard'::text,\n      is_partner_delegate boolean NULL DEFAULT false,\n      lead_source text NULL,\n      score numeric NULL DEFAULT 0,\n      company text NULL,\n      industry text NULL,\n      tags text[] NULL DEFAULT '{}'::text[],\n      last_contacted_at timestamp with time zone NULL,\n      communication_preferences jsonb NULL DEFAULT '{}'::jsonb,\n      deleted_at timestamp with time zone NULL,\n      source_lead_id uuid NULL,\n      source_customer_id uuid NULL,\n      entity_instance_id uuid NULL,\n      persona_type text NULL,\n      linkedin_url text NULL,\n      last_engaged_at timestamp with time zone NULL,\n      CONSTRAINT contacts_pkey PRIMARY KEY (id),\n      CONSTRAINT contacts_email_key UNIQUE (email),\n      CONSTRAINT contacts_entity_instance_id_key UNIQUE (entity_instance_id)\n      -- NOTE: FK to accounts is handled in extra_objects or later migration to avoid circular dependencies\n    );\n    "", ""entity_schema"": ""external"", ""extra_objects"": [""CREATE INDEX IF NOT EXISTS idx_contacts_lifecycle_stage ON external.contacts (lifecycle_stage)"", ""CREATE INDEX IF NOT EXISTS idx_contacts_org_lifecycle ON external.contacts (organization_id, lifecycle_stage)"", ""CREATE INDEX IF NOT EXISTS idx_contacts_tags ON external.contacts USING gin (tags)"", ""CREATE INDEX IF NOT EXISTS idx_contacts_deleted_at ON external.contacts (deleted_at) WHERE (deleted_at IS NOT NULL)"", ""CREATE INDEX IF NOT EXISTS idx_contacts_universal_timeline ON external.contacts (organization_id, created_at DESC, id) INCLUDE (id, created_at)"", ""CREATE TRIGGER update_contacts_updated_at BEFORE UPDATE ON external.contacts FOR EACH ROW EXECUTE FUNCTION update_updated_at_column()"", ""ALTER TABLE external.contacts ADD CONSTRAINT contacts_account_id_fkey FOREIGN KEY (account_id) REFERENCES external.accounts (id) ON DELETE CASCADE""], ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": ""module = 'external'"", ""ai_resolution_strategy"": ""direct""}",1,2026-02-07 07:03:25.046456+00,
1a295ea9-9e58-4f1a-b9f0-22dd9a218146,244557c7-b61f-4619-ac8a-9d6d6c7e4bea,offers,hr,"{""id"": ""244557c7-b61f-4619-ac8a-9d6d6c7e4bea"", ""rules"": {}, ""module"": ""hr"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""dependent"", ""semantics"": {""domain"": ""hr"", ""keywords"": [""offer"", ""salary"", ""package"", ""hiring""], ""description"": ""Job offers and compensation packages."", ""example_questions"": [""List pending offers"", ""What is the status of the candidate offer?"", ""Show offer details""]}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-05T08:59:32.527529+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""hr.offers"", ""entity_type"": ""offers"", ""dependencies"": [], ""display_name"": ""Job Offers"", ""jsonb_schema"": null, ""physical_ddl"": null, ""entity_schema"": ""hr"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""lifecycle"", ""display_format"": {""format"": ""OFFER-{SEQ}"", ""counter_padding"": 5}, ""custom_view_sql"": null, ""partition_filter"": null, ""ai_resolution_strategy"": ""resolve_parent""}",1,2026-02-07 07:03:25.046456+00,
1a93f198-1e45-4e92-8f97-f3188dc94d7b,f5dacadb-df48-46bc-97c5-cca5b0c03efd,teams,identity,"{""id"": ""f5dacadb-df48-46bc-97c5-cca5b0c03efd"", ""rules"": {}, ""module"": ""identity"", ""status"": ""draft"", ""version"": 1, ""semantics"": {""domain"": ""identity"", ""keywords"": [""team"", ""group"", ""collaborate"", ""unit""], ""description"": ""Organizational teams and functional groups."", ""example_questions"": [""List all teams"", ""Show team members"", ""Which squad does this user belong to?""]}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-05T08:59:32.527529+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""identity.teams"", ""entity_type"": ""teams"", ""dependencies"": [], ""display_name"": null, ""physical_ddl"": null, ""entity_schema"": ""identity"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null}",1,2026-02-05 12:24:45.64594+00,
1aee9435-d6c7-4487-8aa5-f71c81b49c72,4ca81f4b-56a8-400b-ad69-0733c8bf1e14,organization_users,identity,"{""id"": ""4ca81f4b-56a8-400b-ad69-0733c8bf1e14"", ""rules"": {}, ""module"": null, ""status"": ""draft"", ""version"": 1, ""semantics"": {""domain"": ""identity"", ""keywords"": [""user"", ""organization"", ""membership"", ""access""], ""description"": ""Mapping of users to their respective organizations."", ""example_questions"": [""List users in this organization"", ""Show organization membership""]}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-05T08:59:32.527529+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""identity.organization_users"", ""entity_type"": ""organization_users"", ""dependencies"": [], ""display_name"": null, ""physical_ddl"": null, ""entity_schema"": ""identity"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null}",1,2026-02-05 12:24:45.570429+00,
1b79ad10-bc94-40f0-8051-465cad58b0b0,169daade-da09-4763-ab90-4c322308a57a,interviews,hr,"{""id"": ""169daade-da09-4763-ab90-4c322308a57a"", ""rules"": {}, ""module"": ""hr"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""dependent"", ""semantics"": {""domain"": ""hr"", ""keywords"": [""interview"", ""meeting"", ""hiring"", ""panel""], ""description"": ""Scheduled interviews and meeting records."", ""example_questions"": [""Show today's interviews"", ""List pending interview panels"", ""When is the next interview?""]}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-05T08:59:32.527529+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""hr.interviews"", ""entity_type"": ""interviews"", ""dependencies"": [], ""display_name"": ""Interviews"", ""jsonb_schema"": null, ""physical_ddl"": null, ""entity_schema"": ""hr"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": {""format"": ""INT-{SEQ}"", ""counter_padding"": 5}, ""custom_view_sql"": null, ""partition_filter"": null, ""ai_resolution_strategy"": ""resolve_parent""}",1,2026-02-07 07:03:25.046456+00,
1b93cec1-3968-497b-8261-d34e12ed80ab,630086d7-d0f4-44be-b5b2-fd9be73cee2a,contractors,hr,"{""id"": ""630086d7-d0f4-44be-b5b2-fd9be73cee2a"", ""rules"": {}, ""module"": ""hr"", ""status"": ""applied"", ""version"": 4, ""form_type"": ""simple"", ""semantics"": {""context"": {""title"": ""Contractors"", ""module"": ""hr"", ""status"": ""applied""}}, ""ui_config"": {}, ""created_at"": ""2026-01-24T05:03:06.997383+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""contractors_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}, ""updated_at"": ""2026-02-09T15:42:13.348987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.contacts"", ""entity_type"": ""contractors"", ""dependencies"": [""identity.organization_users"", ""hr.workers""], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""hr"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": ""\nCREATE OR REPLACE VIEW hr.v_contractors AS\nSELECT \n    uc.id, uc.organization_id, uc.display_id, uc.name, uc.email, uc.phone,\n    uc.persona_type, uc.status, uc.vertical, uc.vertical_payload,\n    ou.location_id, ou.manager_id, ou.user_id,\n    w.details AS hr_details,\n    w.details->'employment'->>'hireDate' AS contract_start,\n    w.details->'employment'->>'jobTitle' AS role_title,\n    uc.created_at, uc.updated_at\nFROM unified.contacts uc\nLEFT JOIN identity.organization_users ou ON ou.id = uc.id\nLEFT JOIN hr.workers w ON w.id = uc.id\nWHERE uc.contact_type = 'worker' AND uc.persona_type = 'contractor';\n        "", ""partition_filter"": ""contact_type = 'worker' AND persona_type = 'contractor'"", ""ui_details_overview"": {}}",4,2026-02-13 04:03:18.279108+00,
1be8cec0-4450-44bd-b60b-ae9f81db9937,17d4f685-76ed-43b2-a5f1-2f96780cd18c,prospects,crm,"{""id"": ""17d4f685-76ed-43b2-a5f1-2f96780cd18c"", ""rules"": {}, ""module"": null, ""status"": ""draft"", ""version"": 3, ""form_type"": ""simple"", ""semantics"": {""assignments"": [{""sql"": ""COALESCE(details->'organization'->>'name', 'Unnamed Prospect')"", ""column"": ""name"", ""on_insert"": true, ""overwrite"": true}, {""sql"": ""'crm'"", ""column"": ""module"", ""on_insert"": true}, {""sql"": ""'active'"", ""column"": ""status"", ""on_insert"": true}]}, ""ui_config"": {}, ""created_at"": ""2026-02-09T15:18:10.849427+00:00"", ""sub_panels"": [], ""ui_general"": {}, ""updated_at"": ""2026-02-09T15:42:13.348987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.organizations"", ""entity_type"": ""prospects"", ""dependencies"": [""crm.accounts""], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""crm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": ""type = 'prospect'"", ""ui_details_overview"": {}}",3,2026-02-12 22:19:59.409159+00,
1c859c56-69db-4896-aba9-a77151a96df0,8c2c2249-5212-4a03-96cf-690fbbe63bd7,positions,ctrm,"{""id"": ""8c2c2249-5212-4a03-96cf-690fbbe63bd7"", ""rules"": {}, ""module"": null, ""status"": ""draft"", ""version"": 1, ""form_type"": ""simple"", ""semantics"": {""tags"": [""commodity""], ""time"": [""as_of_date""], ""metrics"": [""volume"", ""mtm_value"", ""unrealized_pnl""], ""identity"": {""key"": ""id"", ""display"": ""commodity""}}, ""ui_config"": {}, ""created_at"": ""2026-02-06T11:24:58.457905+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-06T11:24:58.457905+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""ctrm.positions"", ""entity_type"": ""positions"", ""dependencies"": [], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""entity_schema"": ""ctrm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ai_resolution_strategy"": ""direct""}",1,2026-02-07 07:03:25.046456+00,
1c9f897a-a882-4964-b244-2ad8204c687c,9496a1f4-37a1-4e33-aa72-d9a27156dd25,user_roles,identity,"{""id"": ""9496a1f4-37a1-4e33-aa72-d9a27156dd25"", ""rules"": {}, ""module"": ""identity"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""simple"", ""semantics"": {""domain"": ""identity"", ""keywords"": [""user"", ""role"", ""assignment"", ""permission""], ""description"": ""Mapping of roles assigned to specific users."", ""example_questions"": [""Show user roles"", ""What roles are assigned to this person?""]}, ""ui_config"": {}, ""created_at"": ""2026-02-06T02:28:11.98248+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-06T02:28:11.98248+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""identity.user_roles"", ""entity_type"": ""user_roles"", ""dependencies"": [], ""display_name"": ""User Roles"", ""jsonb_schema"": null, ""physical_ddl"": null, ""ai_resolution"": ""direct"", ""entity_schema"": ""identity"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""reference"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null}",1,2026-02-07 07:49:32.700392+00,
1cbfece4-9c31-4f6b-a969-87bc4dd58bfc,1c019bb9-3fd3-4a40-9a80-745a471d09c9,timesheets,workforce,"{""id"": ""1c019bb9-3fd3-4a40-9a80-745a471d09c9"", ""rules"": {}, ""module"": ""hr"", ""status"": ""draft"", ""version"": 1, ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-07T04:30:53.124112+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-07T05:14:57.649242+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""workforce.timesheets"", ""entity_type"": ""timesheets"", ""dependencies"": null, ""display_name"": null, ""physical_ddl"": null, ""entity_schema"": ""workforce"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": ""\nSELECT \n    base.id,\n    base.organization_id,\n    base.user_id,\n    base.timesheet_date,\n    base.last_date,\n    base.timesheet_type,\n    base.total_hours,\n    base.project_details_legacy,\n    base.approver_details_legacy,\n    base.status,\n    base.stage_id,\n    base.display_id,\n    base.automation_bp_instance_id,\n    base.automation_esm_instance_id,\n    base.created_at,\n    base.updated_at,\n    base.created_by,\n    base.updated_by,\n    fk_org.name AS organization_display,\n    fk_user.name AS user_display,\n    (SELECT jsonb_agg(jsonb_build_object(\n        'id', ti.id,\n        'project_id', ti.project_id,\n        'entry_date', ti.entry_date,\n        'hours_worked', ti.hours_worked,\n        'description', ti.description\n    )) FROM workforce.timesheet_items ti WHERE ti.timesheet_id = base.id) AS items\nFROM workforce.timesheets base\nLEFT JOIN identity.organizations fk_org ON base.organization_id = fk_org.id\nLEFT JOIN identity.users fk_user ON base.user_id = fk_user.id\n"", ""partition_filter"": null}",1,2026-02-07 05:34:59.719258+00,
1ce0414d-d49e-4f3d-9a53-4c8f50825674,db6694bc-678b-455f-8209-acfad3e5ae9b,inspections,ctrm,"{""id"": ""db6694bc-678b-455f-8209-acfad3e5ae9b"", ""rules"": {}, ""module"": null, ""status"": ""draft"", ""version"": 1, ""form_type"": ""dependent"", ""semantics"": {""tags"": [""status""], ""time"": [""created_at""], ""context"": {""title"": ""Inspections"", ""status"": ""draft""}, ""identity"": {""key"": ""id"", ""display"": ""inspector_name""}}, ""ui_config"": {}, ""created_at"": ""2026-02-06T11:24:58.457905+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""inspections_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}, ""updated_at"": ""2026-02-06T11:24:58.457905+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""ctrm.inspections"", ""entity_type"": ""inspections"", ""dependencies"": [], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""resolve_parent"", ""entity_schema"": ""ctrm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {}}",1,2026-02-13 04:03:18.279108+00,
1ce33e66-7490-4568-847c-76282d439d72,3d7ce113-97e8-4fed-ba13-68970e3092d6,customers_b2b,external,"{""id"": ""3d7ce113-97e8-4fed-ba13-68970e3092d6"", ""rules"": {}, ""module"": ""external"", ""status"": ""applied"", ""version"": 1, ""form_type"": ""simple"", ""semantics"": {""domain"": ""sales"", ""keywords"": [""b2b"", ""business"", ""commercial"", ""enterprise""], ""description"": ""Business-to-Business customer organizations."", ""example_questions"": [""List B2B customers"", ""Show enterprise clients"", ""Find business accounts""]}, ""ui_config"": {""filters"": [""account_id"", ""industry"", ""engagement_score""], ""defaultView"": ""table""}, ""created_at"": ""2026-01-24T05:03:06.997383+00:00"", ""sub_panels"": [{""fk"": ""object_id"", ""icon"": ""paperclip"", ""name"": ""Attachments"", ""source"": ""core.object_attachments""}, {""fk"": ""object_id"", ""icon"": ""sticky-note"", ""name"": ""Notes"", ""filter"": ""comment_type = 'note'"", ""source"": ""core.object_comments""}, {""fk"": ""object_id"", ""icon"": ""activity"", ""name"": ""Activities"", ""source"": ""core.object_activities""}, {""fk"": ""object_id"", ""icon"": ""tag"", ""name"": ""Tags"", ""source"": ""core.object_tags""}], ""updated_at"": ""2026-02-07T06:22:31.728987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.contacts"", ""entity_type"": ""customers_b2b"", ""dependencies"": [""external.contacts"", ""external.accounts""], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""entity_schema"": ""external"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": ""lifecycle_stage = 'customer'"", ""ai_resolution_strategy"": ""direct""}",1,2026-02-07 07:03:25.046456+00,
1e8259bf-9300-4da0-81da-38efdc8b01aa,59872488-7b7e-4956-af26-27e8a55a9616,vendors,crm,"{""id"": ""59872488-7b7e-4956-af26-27e8a55a9616"", ""rules"": {}, ""module"": null, ""status"": ""draft"", ""version"": 3, ""form_type"": ""simple"", ""semantics"": {""context"": {""title"": ""Vendors"", ""status"": ""draft""}, ""assignments"": [{""sql"": ""COALESCE(details->'organization'->>'name', 'Unnamed Vendor')"", ""column"": ""name"", ""on_insert"": true, ""overwrite"": true}, {""sql"": ""'crm'"", ""column"": ""module"", ""on_insert"": true}, {""sql"": ""'active'"", ""column"": ""status"", ""on_insert"": true}]}, ""ui_config"": {}, ""created_at"": ""2026-02-09T15:18:10.849427+00:00"", ""sub_panels"": [], ""ui_general"": {}, ""updated_at"": ""2026-02-09T15:42:13.348987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.organizations"", ""entity_type"": ""vendors"", ""dependencies"": [""crm.accounts""], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""crm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": ""type = 'vendor'"", ""ui_details_overview"": {}}",3,2026-02-13 04:03:18.279108+00,
1eea9e14-237a-481f-8220-4eaba0cd996f,c61819fc-644b-4cff-9f3f-265eb6c67613,inventory,ctrm,"{""id"": ""c61819fc-644b-4cff-9f3f-265eb6c67613"", ""rules"": {}, ""module"": null, ""status"": ""draft"", ""version"": 1, ""form_type"": ""simple"", ""semantics"": {""tags"": [""commodity"", ""unit""], ""time"": [""last_measured_at""], ""metrics"": [""current_volume"", ""capacity""], ""identity"": {""key"": ""id"", ""display"": ""location_name""}}, ""ui_config"": {}, ""created_at"": ""2026-02-06T11:24:58.457905+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""tableview"", ""global_actions"": [{""form"": ""inventory_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""metricsview""]}, ""updated_at"": ""2026-02-06T11:24:58.457905+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""ctrm.inventory"", ""entity_type"": ""inventory"", ""dependencies"": [], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""ctrm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {}}",1,2026-02-08 19:46:54.826081+00,
